ID,날짜,시간,내용,리트윗 수,좋아요 수,링크
realDonaldTrump,2017-04-21,10:50:21S,"No matter how much I accomplish during the ridiculous standard of the first 100 days, & it has been a lot (including S.C.), media will kill!",63972,12293,https://twitter.com/realDonaldTrump/status/855373184861962240
realDonaldTrump,2017-04-21,10:32:21S,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on presidential election!,64205,15232,https://twitter.com/realDonaldTrump/status/855368516920332289
realDonaldTrump,2017-04-20,21:35:20S,A great honor to host PM Paolo Gentiloni of Italy at the White House this afternoon! #ICYMI- Joint Press Conference: http://45.wh.gov/32jE1S,32701,5884,https://twitter.com/realDonaldTrump/status/855172998747348998
realDonaldTrump,2017-04-20,19:33:20S,"We're going to use American steel, we're going to use American labor, we are going to come first in all deals. http://45.wh.gov/7xvM2D",46133,9837,https://twitter.com/realDonaldTrump/status/855142466034556928
realDonaldTrump,2017-04-20,13:48:20S,"Failing @nytimes, which has been calling me wrong for two years, just got caught in a big lie concerning New England Patriots visit to W.H.",70490,15726,https://twitter.com/realDonaldTrump/status/855055509455593472
realDonaldTrump,2017-04-20,01:34:20S,A great honor to host the @SuperBowl Champion New England @Patriots at the White House today. Congratulations! https://www.whitehouse.gov/the-press-office/2017/04/19/remarks-president-trump-welcoming-super-bowl-li-champions-new-england,43126,8187,https://twitter.com/realDonaldTrump/status/854870777287634944
realDonaldTrump,2017-04-19,20:26:19S,Today I signed the Veterans (OUR HEROES) Choice Program Extension & Improvement Act @the @WhiteHouse. #S544 Watch http://45.wh.gov/7x5n53,42400,8936,https://twitter.com/realDonaldTrump/status/854793411110588418
realDonaldTrump,2017-04-19,17:31:19S,#BuyAmericanHireAmerican ,47396,10742,https://twitter.com/realDonaldTrump/status/854749300114546688
realDonaldTrump,2017-04-19,12:43:19S,Dems failed in Kansas and are now failing in Georgia. Great job Karen Handel! It is now Hollywood vs. Georgia on June 20th.,62990,12785,https://twitter.com/realDonaldTrump/status/854676780527079425
realDonaldTrump,2017-04-19,04:09:19S,"Despite major outside money, FAKE media support and eleven Republican candidates, BIG ""R"" win with runoff in Georgia. Glad to be of help!",67005,12666,https://twitter.com/realDonaldTrump/status/854547423464759296
realDonaldTrump,2017-04-18,20:56:18S,#BuyAmericanHireAmerican Watch http://45.wh.gov/npcpYM,29791,5636,https://twitter.com/realDonaldTrump/status/854438452661809152
realDonaldTrump,2017-04-18,20:38:18S,"Just learned that Jon @Ossoff, who is running for Congress in Georgia, doesn't even live in the district. Republicans, get out and vote!",54785,13691,https://twitter.com/realDonaldTrump/status/854433960566431746
realDonaldTrump,2017-04-18,10:46:18S,Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very bad on crime & 2nd A.,54430,13302,https://twitter.com/realDonaldTrump/status/854284952539725828
realDonaldTrump,2017-04-18,10:38:18S,"Democrat Jon Ossoff would be a disaster in Congress. VERY weak on crime and illegal immigration, bad for jobs and wants higher taxes. Say NO",49312,11851,https://twitter.com/realDonaldTrump/status/854283110191685634
realDonaldTrump,2017-04-18,09:48:18S,I will be interviewed on @foxandfriends by @ainsleyearhardt starting at 6:00 A.M. Enjoy!,29417,3873,https://twitter.com/realDonaldTrump/status/854270321620287490
realDonaldTrump,2017-04-18,09:39:18S,The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!,63059,14570,https://twitter.com/realDonaldTrump/status/854268119774367745
realDonaldTrump,2017-04-18,02:18:18S,"With eleven Republican candidates running in Georgia (on Tuesday) for Congress, a runoff will be a win. Vote ""R"" for lower taxes & safety!",53336,11347,https://twitter.com/realDonaldTrump/status/854157191053553666
realDonaldTrump,2017-04-17,22:41:17S,See you tomorrow Wisconsin! 'Trump spurs small-business optimism in Milwaukee area',36934,6921,https://twitter.com/realDonaldTrump/status/854102644394254341
realDonaldTrump,2017-04-17,22:38:17S,TRUMP APPROVAL HITS 50% http://m.rasmussenreports.com/public_content/politics/political_updates/prez_track_apr17,49206,9013,https://twitter.com/realDonaldTrump/status/854101790886948866
realDonaldTrump,2017-04-17,13:31:17S,"The super Liberal Democrat in the Georgia Congressioal race tomorrow wants to protect criminals, allow illegal immigration and raise taxes!",52683,16094,https://twitter.com/realDonaldTrump/status/853964023846588420
realDonaldTrump,2017-04-17,12:17:17S,The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!,72714,15390,https://twitter.com/realDonaldTrump/status/853945633903923200
realDonaldTrump,2017-04-17,12:13:17S,"A great book for your reading enjoyment: ""REASONS TO VOTE FOR DEMOCRATS"" by Michael J. Knowles.",46691,10345,https://twitter.com/realDonaldTrump/status/853944453538750464
realDonaldTrump,2017-04-17,12:07:17S,"""The first 90 days of my presidency has exposed the total failure of the last eight years of foreign policy!"" So true. @foxandfriends",66420,13503,https://twitter.com/realDonaldTrump/status/853942936337350656
realDonaldTrump,2017-04-17,00:45:17S,"The recent Kansas election (Congress) was a really big media event, until the Republicans won. Now they play the same game with Georgia-BAD!",55935,10709,https://twitter.com/realDonaldTrump/status/853771244579282944
realDonaldTrump,2017-04-16,13:41:16S,"Our military is building and is rapidly becoming stronger than ever before. Frankly, we have no choice!",91523,17164,https://twitter.com/realDonaldTrump/status/853604334944354305
realDonaldTrump,2017-04-16,13:13:16S,Someone should look into who paid for the small organized rallies yesterday. The election is over!,82936,17132,https://twitter.com/realDonaldTrump/status/853597199619543041
realDonaldTrump,2017-04-16,13:07:16S,I did what was an almost an impossible thing to do for a Republican-easily won the Electoral College! Now Tax Returns are brought up again?,61616,10230,https://twitter.com/realDonaldTrump/status/853595628655587334
realDonaldTrump,2017-04-16,12:24:16S,Happy Easter to everyone!,164616,33636,https://twitter.com/realDonaldTrump/status/853584968047636480
realDonaldTrump,2017-04-16,12:18:16S,Why would I call China a currency manipulator when they are working with us on the North Korean problem? We will see what happens!,63468,12494,https://twitter.com/realDonaldTrump/status/853583417916755968
realDonaldTrump,2017-04-14,20:41:14S,Weekly Address- http://45.wh.gov/yaWaiv,29308,5882,https://twitter.com/realDonaldTrump/status/852985162870738944
realDonaldTrump,2017-04-13,19:21:13S,It was a great honor to welcome Atlanta's heroic first responders to the White House this afternoon!,66282,10978,https://twitter.com/realDonaldTrump/status/852602568433950720
realDonaldTrump,2017-04-13,13:16:13S,Things will work out fine between the U.S.A. and Russia. At the right time everyone will come to their senses & there will be lasting peace!,97500,20214,https://twitter.com/realDonaldTrump/status/852510810287075329
realDonaldTrump,2017-04-13,13:08:13S,"I have great confidence that China will properly deal with North Korea. If they are unable to do so, the U.S., with its allies, will! U.S.A.",99358,23597,https://twitter.com/realDonaldTrump/status/852508752142114816
realDonaldTrump,2017-04-13,00:32:13S,"Jobs are returning, illegal immigration is plummeting, law, order and justice are being restored. We are truly making America great again!",123209,25981,https://twitter.com/realDonaldTrump/status/852318522139168769
realDonaldTrump,2017-04-12,23:10:12S,"One by one we are keeping our promises - on the border, on energy, on jobs, on regulations. Big changes are happening!",83984,14923,https://twitter.com/realDonaldTrump/status/852297935219982336
realDonaldTrump,2017-04-12,23:09:12S,Economic confidence is soaring as we unleash the power of private sector job creation and stand up for the American Workers. #AmericaFirst,57218,10117,https://twitter.com/realDonaldTrump/status/852297762599313409
realDonaldTrump,2017-04-12,21:48:12S,Great meeting w/ NATO Sec. Gen. We agreed on the importance of getting countries to pay their fair share & focus on the threat of terrorism.,46544,9041,https://twitter.com/realDonaldTrump/status/852277347587952640
realDonaldTrump,2017-04-12,12:37:12S,"Great win in Kansas last night for Ron Estes, easily winning the Congressional race against the Dems, who spent heavily & predicted victory!",63279,10974,https://twitter.com/realDonaldTrump/status/852138509355933697
realDonaldTrump,2017-04-12,12:22:12S,Had a very good call last night with the President of China concerning the menace of North Korea.,81116,16211,https://twitter.com/realDonaldTrump/status/852134796436398086
realDonaldTrump,2017-04-12,03:16:12S,I will be interviewed by @MariaBartiromo at 6:00 A.M. @FoxBusiness. Enjoy!,35748,5189,https://twitter.com/realDonaldTrump/status/851997299454742528
realDonaldTrump,2017-04-11,20:27:11S,Great Strategic & Policy CEO Forum today with my Cabinet Secretaries and top CEO's from around the United States. #AmericaFirst,38610,7289,https://twitter.com/realDonaldTrump/status/851894518014238720
realDonaldTrump,2017-04-11,12:59:11S,"Ron Estes is running TODAY for Congress in the Great State of Kansas. A wonderful guy, I need his help on Healthcare & Tax Cuts (Reform).",51528,10310,https://twitter.com/realDonaldTrump/status/851781714028494849
realDonaldTrump,2017-04-11,12:03:11S,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them! U.S.A.",118771,44553,https://twitter.com/realDonaldTrump/status/851767718248361986
realDonaldTrump,2017-04-11,11:59:11S,I explained to the President of China that a trade deal with the U.S. will be far better for them if they solve the North Korean problem!,71189,16010,https://twitter.com/realDonaldTrump/status/851766546825347076
realDonaldTrump,2017-04-10,23:56:10S,"Happy Passover to everyone celebrating in the United States of America, Israel, and around the world. #ChagSameach",79118,14109,https://twitter.com/realDonaldTrump/status/851584729400979456
realDonaldTrump,2017-04-10,21:59:10S,Congratulations to Justice Neil Gorsuch on his elevation to the United States Supreme Court. A great day for America! #SCOTUS,70590,13255,https://twitter.com/realDonaldTrump/status/851555178910064640
realDonaldTrump,2017-04-10,01:35:10S,Thank you @USNavy! #USA,63522,12250,https://twitter.com/realDonaldTrump/status/851247294854856706
realDonaldTrump,2017-04-09,15:21:09S,...confidence that President Al Sisi will handle situation properly.,49597,8632,https://twitter.com/realDonaldTrump/status/851092618754891781
realDonaldTrump,2017-04-09,15:20:09S,So sad to hear of the terrorist attack in Egypt. U.S. strongly condemns. I have great...,68103,13083,https://twitter.com/realDonaldTrump/status/851092500056072198
realDonaldTrump,2017-04-08,19:58:08S,Judge Gorsuch will be sworn in at the Rose Garden of the White House on Monday at 11:00 A.M. He will be a great Justice. Very proud of him!,89473,15554,https://twitter.com/realDonaldTrump/status/850800045012201473
realDonaldTrump,2017-04-08,19:00:08S,The reason you don't generally hit runways is that they are easy and inexpensive to quickly fix (fill in and top)!,53803,9702,https://twitter.com/realDonaldTrump/status/850785347038576640
realDonaldTrump,2017-04-08,14:54:08S,"Congratulations to our great military men and women for representing the United States, and the world, so well in the Syria attack.",119826,22895,https://twitter.com/realDonaldTrump/status/850723509370327040
